timestamp,bulb_colour,bulb_position,sensor_position,channel_1_410,channel_2_435,channel_3_460,channel_4_485,channel_5_510,channel_6_535,channel_7_560,channel_8_585,channel_9_610,channel_10_645,channel_11_680,channel_12_705,channel_13_730,channel_14_760,channel_15_810,channel_16_890,channel_17_900,channel_18_940
2025-08-08 11:37:44,Blue,middle_bulb,close_sensor,0.0,6.6435,25.3825,0.0,0.7422,0.699,0.5203,0.5123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 11:37:44,Blue,middle_bulb,middle_sensor,0.0,2.8642,9.4919,0.0,0.7497,0.0,0.0,0.0,0.0,0.0,1.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 11:37:44,Blue,middle_bulb,far_sensor,2.5163,29.4058,141.405,0.0,21.7719,2.0852,0.986,1.8434,5.701,16.7879,1.0274,0.4174,0.8016,0.8666,0.8638,0.0,1.2986,0.9925
2025-08-08 11:37:50,Blue,far_bulb,close_sensor,0.0,3.7963,11.2811,0.0,0.7422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 11:37:50,Blue,far_bulb,middle_sensor,0.0,1.9095,6.6443,1.8832,0.7497,0.0,0.0,0.0,0.0,0.0,1.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08 11:37:50,Blue,far_bulb,far_sensor,2.5163,39.2077,355.7359,0.0,27.7779,8.3407,5.916,3.226,5.701,16.7879,5.1372,1.6695,0.8016,0.8666,0.8638,1.1067,1.9479,0.9925
2025-08-08 11:37:56,White,close_bulb,close_sensor,0.8462,3.7963,8.4608,0.0,11.8749,18.8721,20.8136,21.5146,46.2348,16.0906,10.148,3.2519,2.5886,1.719,4.0508,2.2512,0.6843,0.9766
2025-08-08 11:37:56,White,close_bulb,middle_sensor,0.0,0.9547,2.8476,0.0,2.9987,6.3808,5.2242,4.0846,10.211,3.5629,4.3016,0.8499,0.7937,0.849,0.8766,1.1766,0.0,0.0
2025-08-08 11:37:56,White,close_bulb,far_sensor,3.3551,30.386,137.8477,0.0,28.5287,17.3765,20.2128,33.1819,169.8892,61.8099,48.2895,8.7648,13.6264,10.3987,14.6854,6.6401,3.2466,2.9775
2025-08-08 11:38:01,White,middle_bulb,close_sensor,0.8462,1.8981,5.6406,0.0,6.6796,13.2803,14.0492,11.7818,20.8057,7.839,6.0888,2.3228,0.8629,0.8595,2.4305,2.2512,0.6843,0.9766
2025-08-08 11:38:01,White,middle_bulb,middle_sensor,0.0,0.9547,2.8476,0.0,2.2491,4.9628,4.1793,3.574,10.211,4.4536,3.2262,0.4249,0.7937,0.849,0.8766,1.1766,0.0,0.0
2025-08-08 11:38:01,White,middle_bulb,far_sensor,2.5163,29.4058,136.069,0.0,24.7749,7.6456,7.3949,7.8346,26.2245,20.6033,10.2744,1.6695,2.4047,2.5997,3.4554,2.2134,1.2986,1.985
2025-08-08 11:38:07,White,far_bulb,close_sensor,0.0,0.9491,3.7604,0.0,3.7109,6.9897,7.2848,6.6593,11.5587,4.5384,3.0444,1.3937,0.8629,0.8595,1.6203,1.1256,0.6843,0.0
2025-08-08 11:38:07,White,far_bulb,middle_sensor,0.0,0.9547,2.8476,0.0,1.4994,2.8359,2.6121,2.5529,7.9419,3.5629,2.1508,0.4249,0.7937,0.849,0.8766,0.0,0.0,0.0
2025-08-08 11:38:07,White,far_bulb,far_sensor,3.3551,33.3266,190.3187,0.0,101.352,270.378,260.7949,117.9802,52.449,36.6281,245.5572,58.8493,4.8093,19.9308,25.0515,38.734,14.2849,1.985
